0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.52526,0.51724,0.50237,0.5803,0.10,0.11,0.12,0.13,0.61322,0.14,0.15,0.16,0.52598,0.17,0.18,0.19,0.20,0.21,0.22,0.23,0.24,0.25,0.26,0.27,0.28,0.29,0.30,0.31,0.32,0.33,0.34,0.47351,0.35,0.36,0.37,0.38,0.39,0.40,0.41,0.42,0.43,0.44,0.45,0.4491
2,0.0,0.0,0.0,0.68361,0.45516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.47095,0.0,0.0,0.53868,0.0,0.0,0.49345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5138,0.0,0.0,0.0,0.58459,0.0,0.0,0.0,0.60196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.55593,0.49142,0.50525,0.65596,0.56655,0.0,0.0,0.0,0.0,0.65693,0.0,0.0,0.0,0.0,0.58575,0.0,0.62511,0.0,0.0,0.0,0.48487,0.0,0.0,0.67716,0.0,0.0,0.0,0.0,0.0,0.55262,0.0,0.0,0.47526,0.54149,0.0,0.0,0.0,0.0,0.53627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59497,0.0
7,0.0,0.0,0.0,0.7182,0.6235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.52041,0.0,0.0,0.0,0.47232,0.0,0.0,0.0,0.53281,0.0,0.43548,0.0,0.55515,0.0,0.5044,0.51282,0.55296,0.61121,0.65769,0.0,0.0,0.59284,0.68505,0.0,0.64156,0.0,0.0,0.0,0.50862,0.0,0.0,0.0,0.0,0.50492,0.0,0.0,0.0,0.56826,0.0,0.0,0.56031,0.51085,0.61325,0.45665,0.0,0.56528,0.0,0.54966,0.47449,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.4338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64493,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.57655,0.55619,0.43775,0.0,0.0,0.0,0.74792,0.0,0.0,0.0,0.56393,0.66615,0.0,0.0,0.56971,0.54177,0.0,0.0,0.0,0.0,0.0,0.0,0.52973,0.0,0.0,0.0,0.0,0.0,0.0,0.60419,0.0,0.0,0.0,0.0,0.50567,0.0,0.0,0.0,0.0,0.0,0.50474,0.0,0.49354,0.0,0.56226,0.0,0.0,0.0,0.47929,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,0.0,0.44624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62582,0.4387,0.0,0.0,0.0,0.0,0.0,0.0,0.55796,0.54509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54387,0.0,0.63584,0.0,0.0,0.0,0.0,0.0,0.54578,0.0,0.0,0.0,0.0
