source,target,weight
1067463,1455429,1
1067463,20,1
1067463,1455430,1
1067463,1455431,1
1067463,1455432,1
1455429,1067463,1
1455429,20,1
1455429,1455430,1
1455429,1455431,1
1455429,1455432,1
20,1067463,1
20,1455429,1
20,1455432,1
1455430,1067463,1
1455430,1455429,1
1455430,1455432,1
1455431,1067463,1
1455431,1455429,1
1455431,1455432,1
1455432,1067463,1
1455432,1455429,1
1455432,20,1
1455432,1455430,1
1455432,1455431,1
1481447,20,1
7922,39861,1
39861,7922,1
20,363882,1
20,362685,1
363882,362685,1
362685,20,1
362685,363882,1
1488487,1466237,1
1466237,1488487,1
1501630,1384714,1
1384714,1501630,1
231181,1522093,1
1522093,231181,1
1020803,39398,1
39398,1020803,1
1536206,61808,1
160985,61808,1
61808,1536206,1
61808,160985,1
1537841,989896,1
989896,1537841,1
203484,1131752,1
1131752,203484,1
81795,304535,1
81795,194723,1
304535,81795,1
304535,194723,1
194723,81795,1
194723,304535,1
68061,34885,1
68061,474106,1
16055,34885,1
16055,474106,1
34885,68061,1
34885,16055,1
34885,474106,1
474106,68061,1
474106,16055,1
474106,34885,1
106282,106281,1
106282,1595204,1
106281,106282,1
106281,1595204,1
1595204,106282,1
1595204,106281,1
1612630,1612632,1
1612630,1612633,1
1612631,1612632,1
1612631,1612633,1
1612632,1612630,1
1612632,1612631,1
1612632,1612633,1
1612632,1612634,1
1612633,1612630,1
1612633,1612631,1
1612633,1612632,1
1612633,1612634,1
1612634,1612632,1
1612634,1612633,1
1618241,1618242,1
1618241,272142,1
1618242,1618241,1
1618242,272142,1
272142,1618241,1
272142,1618242,1
752748,308615,1
308615,752748,1
785971,1649668,1
1649668,785971,1
284271,2358,1
2358,284271,1
188321,1984581,1
188321,1984582,1
1984581,188321,1
1984581,1984582,1
1984582,188321,1
1984582,1984581,1
1401635,294218,1
294218,1401635,1
1987197,1987198,1
1987198,1987197,1
1991787,1991788,1
1991788,1991787,1
503101,1995315,1
18264,4708,1
7847,1995836,1
7847,1995837,1
1995836,7847,1
1995836,1995837,1
1995837,7847,1
1995837,1995836,1
1347287,20298,1
20298,1347287,1
2011281,2011282,1
2011282,2011281,1
2013300,2013301,1
2013301,2013300,1
568106,285125,1
285125,568106,1
2190514,2190515,1
2190515,2190514,1
172311,27094,1
27094,172311,1
167592,42295,1
42295,167592,1
1531919,2300126,1
1531919,2300127,1
1531919,2300128,1
2300126,1531919,1
2300126,2300127,1
2300126,2300128,1
2300127,1531919,1
2300127,2300126,1
2300128,1531919,1
2300128,2300126,1
743990,295296,1
743990,282145,1
972168,282145,1
295296,282145,1
282145,743990,1
282145,972168,1
282145,295296,1
2326420,546534,1
546534,2326420,1
1686355,20,1
80976,11,1
11,80976,1
75712,75714,1
75713,75714,1
75714,75712,1
75714,75713,1
108557,108558,1
108558,108557,1
34451,136132,1
58684,194723,1
58684,194724,1
194723,58684,1
194724,58684,1
201708,3948,1
3948,201708,1
43231,57752,1
57752,43231,1
328295,328296,1
328296,328295,1
418147,81122,1
81122,418147,1
2966,319200,1
2966,266578,1
319200,2966,1
266578,2966,1
438066,438067,1
438067,438066,1
34885,462477,1
462477,34885,1
480327,252998,1
480327,480329,1
480328,480329,1
252998,480329,1
480329,480327,1
480329,480328,1
480329,252998,1
22847,31559,1
31559,22847,1
29222,282449,1
29222,52405,1
282449,29222,1
282449,52405,1
52405,29222,1
52405,282449,1
538669,538670,1
413100,538670,1
538670,538669,1
538670,413100,1
587018,587019,1
587018,3893,1
587019,587018,1
587019,3893,1
3893,587018,1
3893,587019,1
55363,46431,1
46431,55363,1
76700,76701,1
76701,76700,1
641527,266643,1
641528,266643,1
37,266643,1
266643,641527,1
266643,641528,1
266643,37,1
266643,20,1
20,266643,1
649451,649452,1
649452,649451,1
329427,682991,1
329427,112609,1
682991,329427,1
682991,112609,1
112609,329427,1
112609,682991,1
20,690477,1
20,7847,1
20,3948,1
690477,20,1
690477,7847,1
690477,690478,1
690477,3948,1
690477,690479,1
7847,20,1
7847,690477,1
7847,690478,1
7847,3948,1
7847,690479,1
690478,690477,1
690478,7847,1
690478,3948,1
3948,20,1
3948,690477,1
3948,7847,1
3948,690478,1
3948,690479,1
690479,690477,1
690479,7847,1
690479,3948,1
24438,24436,1
527195,527201,1
527195,71710,1
527201,527195,1
527201,71710,1
71710,527195,1
71710,527201,1
63238,267469,1
63238,15050,1
624220,15050,1
267469,15050,1
15050,63238,1
15050,624220,1
15050,267469,1
721694,285682,1
285682,721694,1
329427,732913,1
732913,329427,1
744809,21576,1
21576,744809,1
750309,750310,1
128473,750310,1
750310,750309,1
750310,128473,1
528804,756872,1
528804,195969,1
528804,757640,1
528804,528805,1
528804,528806,1
528804,106016,1
528804,757641,1
528804,114299,1
528804,757643,1
528804,20,1
756872,528804,1
756872,195969,1
756872,757640,1
756872,528805,1
756872,528806,1
756872,106016,1
756872,757641,1
756872,114299,1
756872,757643,1
756872,20,1
195969,528804,1
195969,756872,1
195969,528805,1
195969,106016,1
195969,114299,1
195969,757643,1
757640,528804,1
757640,756872,1
757640,528805,1
757640,106016,1
757640,114299,1
757640,757643,1
528805,528804,1
528805,756872,1
528805,195969,1
528805,757640,1
528805,528806,1
528805,106016,1
528805,757641,1
528805,114299,1
528805,757643,1
528805,20,1
528806,528804,1
528806,756872,1
528806,528805,1
528806,106016,1
528806,114299,1
528806,757643,1
106016,528804,1
106016,756872,1
106016,195969,1
106016,757640,1
106016,528805,1
106016,528806,1
106016,757641,1
106016,114299,1
106016,757643,1
106016,20,1
757641,528804,1
757641,756872,1
757641,528805,1
757641,106016,1
757641,114299,1
757641,757643,1
114299,528804,1
114299,756872,1
114299,195969,1
114299,757640,1
114299,528805,1
114299,528806,1
114299,106016,1
114299,757641,1
114299,757643,1
114299,20,1
757643,528804,1
757643,756872,1
757643,195969,1
757643,757640,1
757643,528805,1
757643,528806,1
757643,106016,1
757643,757641,1
757643,114299,1
757643,20,1
20,528804,1
20,756872,1
20,528805,1
20,106016,1
20,114299,1
20,757643,1
99729,28472,1
28472,99729,1
791534,791536,1
791534,791537,1
791535,791537,1
791536,791537,1
791537,791534,1
791537,791535,1
791537,791536,1
514255,802870,1
38076,532968,1
532968,38076,1
836545,836547,1
836546,836547,1
836547,836545,1
836547,836546,1
836547,33318,1
33318,836547,1
75111,524865,1
75111,836620,1
75111,255684,1
75111,524864,1
524865,75111,1
524865,836620,1
524865,255684,1
524865,524864,1
836620,75111,1
836620,524865,1
836620,255684,1
255684,75111,1
255684,524865,1
255684,836620,1
255684,524864,1
524864,75111,1
524864,524865,1
524864,255684,1
108557,108558,1
108558,108557,1
883674,42460,1
68635,42460,1
42460,883674,1
42460,68635,1
902835,75913,1
75913,902835,1
908269,47030,1
47030,908269,1
241925,1014,1
1014,241925,1
527298,183930,1
183930,527298,1
183930,62441,1
62441,183930,1
66075,52737,1
52737,66075,1
972422,972424,1
972422,528804,1
972422,972425,1
972423,528804,1
972423,972425,1
972424,528804,1
972424,972425,1
528804,972422,1
528804,972423,1
528804,972424,1
528804,972425,1
972425,972422,1
972425,972423,1
972425,972424,1
972425,528804,1
365434,128677,1
128677,365434,1
1000917,116506,1
1005683,19500,1
19500,1005683,1
124467,52705,1
52705,124467,1
26072,12734,1
12734,26072,1
1051954,510834,1
20617,1014,1
1014,20617,1
262849,82980,1
82980,262849,1
1080365,44017,1
44017,1080365,1
24514,1101107,1
1101107,24514,1
20,1101567,1
1112830,20,1
528804,1132706,1
1132706,528804,1
1145993,1145994,1
1145994,1145993,1
1149101,1149103,1
1149101,1149104,1
1149101,1149105,1
1149102,1149104,1
1149102,1149105,1
1149103,1149104,1
1149103,1149105,1
595245,1149104,1
595245,1149105,1
1149104,1149101,1
1149104,1149102,1
1149104,1149103,1
1149104,595245,1
1149104,566372,1
1149104,20,1
1149104,1149105,1
566372,1149104,1
566372,1149105,1
20,1149104,1
20,1149105,1
1149105,1149101,1
1149105,1149102,1
1149105,1149103,1
1149105,595245,1
1149105,1149104,1
1149105,566372,1
1149105,20,1
868858,558444,1
558444,868858,1
311,28016,1
28016,311,1
1182815,1182816,1
1182816,1182815,1
209819,1082637,1
209819,11809,1
209819,401519,1
209819,11810,1
404382,11809,1
404382,401519,1
404382,11810,1
1082637,11809,1
1082637,401519,1
1082637,11810,1
11809,209819,1
11809,404382,1
11809,1082637,1
11809,401519,1
11809,11810,1
401519,209819,1
401519,404382,1
401519,1082637,1
401519,11809,1
401519,11810,1
11810,209819,1
11810,404382,1
11810,1082637,1
11810,11809,1
11810,401519,1
1191831,302632,1
1191831,1191833,1
1191831,38076,1
302632,1191831,1
302632,1191833,1
302632,38076,1
1191833,1191831,1
1191833,302632,1
1191833,38076,1
38076,1191831,1
38076,302632,1
38076,1191833,1
614999,1206463,1
1206463,614999,1
11604,50006,1
50006,11604,1
1237189,1237190,1
1237189,1237191,1
1237190,1237189,1
1237190,1237191,1
1237191,1237189,1
1237191,1237190,1
83213,102129,1
40297,39861,1
40297,1117325,1
40297,301259,1
40297,236734,1
39861,40297,1
39861,1117325,1
39861,236734,1
1117325,40297,1
1117325,39861,1
1117325,301259,1
1117325,236734,1
301259,40297,1
301259,1117325,1
301259,236734,1
236734,40297,1
236734,39861,1
236734,1117325,1
236734,301259,1
50398,65930,1
498716,65930,1
65930,50398,1
65930,498716,1
431389,1271489,1
431389,196146,1
1271489,431389,1
1271489,196146,1
196146,431389,1
196146,1271489,1
1285867,1285868,1
1285867,1285869,1
1285868,1285867,1
1285868,1285869,1
1285869,1285867,1
1285869,1285868,1
1301992,1301993,1
650353,896106,1
896106,650353,1
100605,18645,1
18645,100605,1
1338239,3,1
1338240,3,1
3,1338239,1
3,1338240,1
1338820,1338821,1
1338821,1338820,1
75189,1341303,1
108786,527897,1
108786,1352187,1
527897,108786,1
527897,1352187,1
1352187,108786,1
1352187,527897,1
68870,1360198,1
68870,172121,1
1360198,68870,1
1360198,172121,1
172121,68870,1
172121,1360198,1
1360752,1360753,1
92140,1360753,1
1360753,1360752,1
1360753,92140,1
484898,426072,1
484898,1377092,1
426072,484898,1
426072,1377092,1
1377092,484898,1
1377092,426072,1
1392790,1392791,1
1392790,976371,1
1392791,1392790,1
1392791,976371,1
976371,1392790,1
976371,1392791,1
49077,37542,1
37542,49077,1
520886,374143,1
52813,374143,1
374143,520886,1
374143,52813,1
82620,82621,1
82620,82622,1
82621,82620,1
82621,82622,1
82622,82620,1
82622,82621,1
478,680996,1
680996,478,1
82763,664373,1
82763,42351,1
938513,42351,1
664373,42351,1
42351,82763,1
42351,938513,1
42351,664373,1
1437903,799268,1
799268,1437903,1
1082637,401519,1
1082637,11809,1
1082637,11810,1
1082637,554578,1
1082637,281683,1
1082637,1444228,1
1082637,1302996,1
1082637,404381,1
1082637,1444229,1
1082637,1444230,1
401519,1082637,1
401519,11809,1
401519,11810,1
401519,554578,1
401519,281683,1
401519,1444228,1
401519,1302996,1
401519,404381,1
401519,1444229,1
401519,209819,1
401519,404382,1
401519,1444230,1
11809,1082637,1
11809,401519,1
11809,11810,1
11809,554578,1
11809,281683,1
11809,1444228,1
11809,1302996,1
11809,404381,1
11809,1444229,1
11809,209819,1
11809,404382,1
11809,1444230,1
11810,1082637,1
11810,401519,1
11810,11809,1
11810,554578,1
11810,281683,1
11810,1444228,1
11810,1302996,1
11810,404381,1
11810,1444229,1
11810,209819,1
11810,404382,1
11810,1444230,1
554578,1082637,1
554578,401519,1
554578,11809,1
554578,11810,1
554578,281683,1
554578,1444228,1
554578,1302996,1
554578,404381,1
554578,1444229,1
554578,209819,1
554578,404382,1
554578,1444230,1
281683,401519,1
281683,11809,1
281683,11810,1
281683,554578,1
281683,1444228,1
281683,404381,1
281683,1444230,1
1444228,1082637,1
1444228,401519,1
1444228,11809,1
1444228,11810,1
1444228,554578,1
1444228,281683,1
1444228,1302996,1
1444228,404381,1
1444228,1444229,1
1444228,209819,1
1444228,404382,1
1444228,1444230,1
1302996,401519,1
1302996,11809,1
1302996,11810,1
1302996,554578,1
1302996,1444228,1
1302996,404381,1
1302996,1444230,1
404381,1082637,1
404381,401519,1
404381,11809,1
404381,11810,1
404381,554578,1
404381,281683,1
404381,1444228,1
404381,1302996,1
404381,1444229,1
404381,209819,1
404381,404382,1
404381,1444230,1
1444229,401519,1
1444229,11809,1
1444229,11810,1
1444229,554578,1
1444229,1444228,1
1444229,404381,1
1444229,1444230,1
209819,401519,1
209819,11809,1
209819,11810,1
209819,554578,1
209819,1444228,1
209819,404381,1
209819,1444230,1
404382,401519,1
404382,11809,1
404382,11810,1
404382,554578,1
404382,1444228,1
404382,404381,1
404382,1444230,1
1444230,1082637,1
1444230,401519,1
1444230,11809,1
1444230,11810,1
1444230,554578,1
1444230,281683,1
1444230,1444228,1
1444230,1302996,1
1444230,404381,1
1444230,1444229,1
1444230,209819,1
1444230,404382,1
1454348,66805,1
66805,1454348,1
47574,52706,1
52706,47574,1
69175,21812,1
21812,69175,1
84316,248605,1
29721,248605,1
248605,84316,1
248605,29721,1
591149,15446,1
591149,1480603,1
15446,591149,1
15446,1480603,1
1480603,591149,1
1480603,15446,1
15750,1512579,1
11696,1512579,1
1512579,15750,1
1512579,11696,1
78766,2332,1
2332,78766,1
1526467,1526469,1
1526469,1526467,1
1534241,1534243,1
1534242,1534243,1
1534243,1534241,1
1534243,1534242,1
1534243,1534244,1
1534244,1534243,1
1539994,1539995,1
1539994,81397,1
1539995,1539994,1
1539995,81397,1
81397,1539994,1
81397,1539995,1
1552156,1552157,1
1552157,1552156,1
101031,101033,1
101032,101033,1
101033,101031,1
101033,101032,1
35071,1577669,1
35071,20724,1
1577669,35071,1
1577669,20724,1
20724,35071,1
20724,1577669,1
24966,1594328,1
1594328,24966,1
546493,153739,1
469205,153739,1
153739,546493,1
153739,469205,1
367405,1602205,1
367405,764211,1
367405,177335,1
1602205,367405,1
1602205,764211,1
1602205,177335,1
764211,367405,1
764211,1602205,1
764211,177335,1
177335,367405,1
177335,1602205,1
177335,764211,1
24183,54802,1
24183,1623191,1
54802,24183,1
54802,1623191,1
1623191,24183,1
1623191,54802,1
14706,60611,1
60611,14706,1
699955,25131,1
699955,18847,1
25131,699955,1
25131,18847,1
18847,699955,1
18847,25131,1
32625,1635592,1
1635592,32625,1
1005683,14723,1
14723,1005683,1
1642669,1278258,1
1278258,1642669,1
100501,19501,1
19501,100501,1
74481,139335,1
1655411,139335,1
139335,74481,1
139335,1655411,1
226811,26573,1
26573,226811,1
1613274,842661,1
842660,842661,1
842661,1613274,1
842661,842660,1
1594328,24966,1
24966,1594328,1
413102,14128,1
14128,413102,1
27278,1674575,1
20,1683122,1
1683122,20,1
286456,363583,1
286456,242772,1
286456,1274604,1
286456,75239,1
286456,1992925,1
363583,286456,1
363583,242772,1
363583,1274604,1
363583,75239,1
363583,1992925,1
242772,286456,1
242772,363583,1
242772,75239,1
1274604,286456,1
1274604,363583,1
1274604,75239,1
75239,286456,1
75239,363583,1
75239,242772,1
75239,1274604,1
75239,1992925,1
1992925,286456,1
1992925,363583,1
1992925,75239,1
59434,1998303,1
1998303,59434,1
1999721,1999722,1
1999722,1999721,1
690477,3948,1
3948,690477,1
7847,3948,1
3948,7847,1
2007677,2007678,1
2007678,2007677,1
2007891,2778,1
2778,2007891,1
2007903,2007904,1
2007904,2007903,1
20,2019541,1
2019541,20,1
2019541,1984504,1
2019541,20,1
2019541,20,1
1984504,2019541,1
20,2019541,1
20,2019541,1
2019633,175185,1
175185,2019633,1
2296746,244170,1
244170,2296746,1
146838,2308434,1
2308434,146838,1
686870,29943,1
29943,686870,1
1559590,1662806,1
2514951,1662806,1
1662806,1559590,1
1662806,2514951,1
2566045,2566046,1
2566046,2566045,1
51165,51166,1
75984,75985,1
75985,75984,1
82922,70687,1
70687,82922,1
51288,93937,1
156517,156518,1
55959,157664,1
55959,9228,1
157664,55959,1
157664,9228,1
9228,55959,1
9228,157664,1
162466,162467,1
162466,20,1
162466,20,1
162466,162468,1
162466,20,1
162467,162466,1
162467,20,1
162467,20,1
162467,162468,1
162467,20,1
20,162466,1
20,162467,1
20,162466,1
20,162467,1
162468,162466,1
162468,162467,1
20,162466,1
20,162467,1
182858,182859,1
89934,183217,1
89934,89935,1
183217,89934,1
183217,89935,1
89935,89934,1
89935,183217,1
184035,184037,1
184036,184037,1
184037,184035,1
184037,184036,1
28718,15446,1
15446,28718,1
82621,82384,1
82384,82621,1
51080,54943,1
54943,51080,1
3948,236384,1
236384,3948,1
39674,2332,1
2332,39674,1
254175,254176,1
254176,254175,1
12122,196396,1
13372,24966,1
24966,13372,1
74509,267467,1
74510,267467,1
267467,74509,1
267467,74510,1
239323,296344,1
239323,29179,1
239323,296345,1
239323,296346,1
239323,296347,1
239323,265205,1
239323,296348,1
296344,239323,1
296344,29179,1
296344,296345,1
296344,296346,1
296344,296347,1
296344,265205,1
296344,296348,1
29179,239323,1
29179,296344,1
29179,296345,1
29179,296347,1
29179,296348,1
296345,239323,1
296345,296344,1
296345,29179,1
296345,296346,1
296345,296347,1
296345,265205,1
296345,296348,1
296346,239323,1
296346,296344,1
296346,296345,1
296346,296347,1
296346,296348,1
296347,239323,1
296347,296344,1
296347,29179,1
296347,296345,1
296347,296346,1
296347,265205,1
296347,296348,1
265205,239323,1
265205,296344,1
265205,296345,1
265205,296347,1
265205,296348,1
296348,239323,1
296348,296344,1
296348,29179,1
296348,296345,1
296348,296346,1
296348,296347,1
296348,265205,1
307308,307309,1
307309,307308,1
87367,79371,1
329805,79371,1
79371,87367,1
79371,329805,1
364059,262848,1
262848,364059,1
414567,414568,1
414568,414567,1
265843,414731,1
414730,414731,1
414731,265843,1
414731,414730,1
414731,414732,1
414732,414731,1
34911,77925,1
77925,34911,1
293310,283378,1
452394,452395,1
452395,452394,1
203981,41507,1
203981,1196,1
203981,217409,1
41507,203981,1
41507,1196,1
41507,217409,1
1196,203981,1
1196,41507,1
1196,217409,1
217409,203981,1
217409,41507,1
217409,1196,1
479069,479070,1
479069,479071,1
75541,479071,1
479070,479071,1
479071,479069,1
479071,75541,1
479071,479070,1
511482,511483,1
511482,308691,1
511483,511482,1
511483,308691,1
308691,511482,1
308691,511483,1
512787,512789,1
512787,512790,1
512788,512789,1
512788,512790,1
512789,512787,1
512789,512788,1
512789,512790,1
512789,512791,1
512790,512787,1
512790,512788,1
512790,512789,1
512790,512791,1
512791,512789,1
512791,512790,1
62769,516028,1
62769,516029,1
516028,62769,1
516028,516029,1
516029,62769,1
516029,516028,1
99554,75912,1
99554,99555,1
75912,99554,1
75912,99555,1
99555,99554,1
99555,75912,1
528892,20,1
528892,528893,1
20,528892,1
20,528893,1
528893,528892,1
528893,20,1
535722,120798,1
120798,535722,1
347720,2358,1
2358,347720,1
2358,347721,1
2358,151535,1
347721,2358,1
151535,2358,1
52136,8280,1
8280,52136,1
564768,564769,1
564768,264153,1
564769,564768,1
564769,264153,1
264153,564768,1
264153,564769,1
174483,566818,1
174483,357078,1
566818,174483,1
566818,357078,1
357078,174483,1
357078,566818,1
51080,54943,1
54943,51080,1
54907,18264,1
18264,54907,1
27411,149913,1
149913,27411,1
599289,108558,1
411488,108558,1
108558,599289,1
108558,411488,1
600266,139335,1
600266,74481,1
139335,600266,1
139335,74481,1
74481,600266,1
74481,139335,1
99857,391027,1
602076,391027,1
391027,99857,1
391027,602076,1
503626,604627,1
503626,604628,1
503626,266643,1
503626,604629,1
503626,37,1
503626,604630,1
503626,604631,1
604627,503626,1
604627,604628,1
604627,266643,1
604627,604629,1
604627,37,1
604627,604630,1
604627,604631,1
604628,503626,1
604628,604627,1
604628,266643,1
604628,604630,1
266643,503626,1
266643,604627,1
266643,604628,1
266643,604629,1
266643,37,1
266643,604630,1
266643,604631,1
604629,503626,1
604629,604627,1
604629,266643,1
604629,604630,1
37,503626,1
37,604627,1
37,266643,1
37,604630,1
604630,503626,1
604630,604627,1
604630,604628,1
604630,266643,1
604630,604629,1
604630,37,1
604630,604631,1
604631,503626,1
604631,604627,1
604631,266643,1
604631,604630,1
615107,7922,1
7922,615107,1
1609,13217,1
1609,619949,1
13217,1609,1
13217,619949,1
619949,1609,1
619949,13217,1
625657,20,1
625657,407753,1
20,625657,1
20,407753,1
407753,625657,1
407753,20,1
759,27118,1
44022,27118,1
27118,759,1
27118,44022,1
143647,651904,1
143647,321413,1
651904,143647,1
651904,321413,1
321413,143647,1
321413,651904,1
517675,38545,1
517675,52080,1
517675,20963,1
38545,517675,1
38545,52080,1
38545,20963,1
52080,517675,1
52080,38545,1
52080,20963,1
20963,517675,1
20963,38545,1
20963,52080,1
669075,669076,1
669075,669077,1
669076,669075,1
669076,197357,1
669076,669077,1
197357,669076,1
197357,669077,1
669077,669075,1
669077,669076,1
669077,197357,1
305627,14111,1
305627,116829,1
14111,305627,1
14111,116829,1
116829,305627,1
116829,14111,1
686788,686789,1
686789,686788,1
573161,7979,1
7979,573161,1
694826,694827,1
694826,694828,1
694826,694829,1
694827,694826,1
694827,694828,1
694827,694829,1
694828,694826,1
694828,694827,1
694828,694829,1
694829,694826,1
694829,694827,1
694829,694828,1
34451,258856,1
258856,34451,1
714444,57880,1
714444,392691,1
57880,714444,1
57880,392691,1
392691,714444,1
392691,57880,1
762977,762978,1
762977,762979,1
762978,762977,1
762978,762979,1
762979,762977,1
762979,762978,1
775606,775607,1
775606,49281,1
775607,775606,1
775607,49281,1
49281,775606,1
49281,775607,1
37697,77527,1
788570,77527,1
77527,37697,1
77527,788570,1
84316,266692,1
29721,266692,1
266692,84316,1
266692,29721,1
266692,248605,1
248605,266692,1
142930,216527,1
216527,142930,1
18529,799678,1
55908,806909,1
55908,18095,1
806909,55908,1
806909,18095,1
18095,55908,1
18095,806909,1
69554,69556,1
69554,69557,1
69555,69556,1
69555,69557,1
20,69556,1
20,69557,1
69556,69554,1
69556,69555,1
69556,20,1
69556,69557,1
69556,69558,1
69557,69554,1
69557,69555,1
69557,20,1
69557,69556,1
69557,69558,1
69558,69556,1
69558,69557,1
817926,817927,1
817926,817928,1
817926,17269,1
817927,817926,1
817927,817928,1
817927,17269,1
817928,817926,1
817928,817927,1
817928,17269,1
17269,817926,1
17269,817927,1
17269,817928,1
87709,275474,1
87709,254854,1
275474,254854,1
254854,87709,1
254854,275474,1
566702,482979,1
482979,566702,1
9228,834757,1
834757,436007,1
436007,834757,1
33318,846648,1
33318,846649,1
33318,846650,1
846648,33318,1
846648,846649,1
846648,846650,1
846649,846648,1
846649,846650,1
846650,33318,1
846650,846648,1
846650,846649,1
264959,849476,1
849475,849476,1
849476,264959,1
849476,849475,1
37694,850416,1
850416,37694,1
72321,494674,1
72321,28018,1
72321,60423,1
494674,72321,1
494674,28018,1
494674,60423,1
28018,72321,1
28018,494674,1
60423,72321,1
60423,494674,1
902228,647100,1
647100,902228,1
919304,263968,1
35184,263968,1
263968,919304,1
263968,35184,1
263968,54445,1
54445,263968,1
923404,48160,1
48160,923404,1
447969,38545,1
38545,447969,1
52136,246260,1
246260,52136,1
98875,18072,1
98875,934369,1
98875,497410,1
18072,98875,1
18072,934369,1
18072,497410,1
934369,98875,1
934369,18072,1
934369,497410,1
497410,98875,1
497410,18072,1
497410,934369,1
75189,936261,1
949705,52250,1
52250,949705,1
523504,964054,1
964054,523504,1
969579,969580,1
969580,969579,1
982141,128124,1
128124,982141,1
993739,494327,1
993739,993740,1
993739,932988,1
993739,266643,1
993739,37,1
993739,3236,1
494327,993739,1
494327,993740,1
494327,932988,1
494327,266643,1
494327,37,1
494327,3236,1
993740,993739,1
993740,494327,1
993740,266643,1
993740,3236,1
932988,993739,1
932988,494327,1
932988,266643,1
932988,3236,1
266643,993739,1
266643,494327,1
266643,993740,1
266643,932988,1
266643,37,1
266643,3236,1
37,993739,1
37,494327,1
37,266643,1
37,3236,1
3236,993739,1
3236,494327,1
3236,993740,1
3236,932988,1
3236,266643,1
3236,37,1
51230,38076,1
38076,51230,1
17269,543610,1
17269,543611,1
543610,17269,1
543610,543611,1
543611,17269,1
543611,543610,1
30848,14126,1
14126,30848,1
98875,1015635,1
98875,289606,1
98875,18072,1
98875,41088,1
98875,78035,1
98875,255436,1
1015635,98875,1
1015635,289606,1
1015635,18072,1
1015635,78035,1
289606,98875,1
289606,1015635,1
289606,18072,1
289606,41088,1
289606,78035,1
289606,255436,1
18072,98875,1
18072,1015635,1
18072,289606,1
18072,41088,1
18072,78035,1
18072,255436,1
41088,98875,1
41088,289606,1
41088,18072,1
41088,78035,1
78035,98875,1
78035,1015635,1
78035,289606,1
78035,18072,1
78035,41088,1
78035,255436,1
255436,98875,1
255436,289606,1
255436,18072,1
255436,78035,1
1026536,1026537,1
1026536,1026538,1
1026537,1026536,1
1026537,1026538,1
1026538,1026536,1
1026538,1026537,1
35388,17259,1
17259,35388,1
13372,1041528,1
13372,51139,1
1041528,13372,1
1041528,51139,1
51139,13372,1
51139,1041528,1
280759,120798,1
120798,280759,1
1056688,231181,1
231181,1056688,1
1074844,78766,1
1074844,2332,1
78766,1074844,1
78766,2332,1
2332,1074844,1
2332,78766,1
1078107,33713,1
208381,33713,1
33713,1078107,1
33713,208381,1
994831,1088585,1
1088585,994831,1
14723,26482,1
26482,14723,1
1103251,1103252,1
1103251,797894,1
60915,797894,1
1103252,797894,1
797894,1103251,1
797894,60915,1
797894,1103252,1
291315,20,1
1107027,1107028,1
1226,1227,1
1227,1226,1
64093,47058,1
64093,184429,1
47058,64093,1
47058,184429,1
184429,64093,1
184429,47058,1
13638,103190,1
141371,4700,1
4700,141371,1
13582,278423,1
278423,13582,1
376233,528907,1
376233,1164198,1
528907,376233,1
528907,1164198,1
1164198,376233,1
1164198,528907,1
150489,67681,1
690551,67681,1
67681,150489,1
67681,690551,1
184037,184035,1
184037,337625,1
184035,184037,1
184035,337625,1
337625,184037,1
337625,184035,1
217278,1186508,1
1186508,217278,1
1933,82980,1
1933,1193360,1
436751,82980,1
436751,1193360,1
82980,1933,1
82980,436751,1
82980,1193360,1
1193360,1933,1
1193360,436751,1
1193360,82980,1
331203,1193956,1
1193956,331203,1
381124,62441,1
32418,18208,1
18208,32418,1
1032202,1032203,1
1032203,1032202,1
1222198,1222199,1
1222199,1222198,1
481634,120798,1
120798,481634,1
179973,37606,1
1040619,37606,1
37606,179973,1
37606,1040619,1
1248210,1017123,1
1248210,1248211,1
1017123,1248210,1
1017123,1248211,1
1248211,1248210,1
1248211,1017123,1
1253816,420331,1
1253816,17961,1
420331,1253816,1
420331,17961,1
17961,1253816,1
17961,420331,1
84479,78781,1
78781,84479,1
1124369,399362,1
1124369,1268849,1
1268848,399362,1
1268848,1268849,1
399362,1124369,1
399362,1268848,1
399362,1268849,1
399362,1268850,1
1268849,1124369,1
1268849,1268848,1
1268849,399362,1
1268849,1268850,1
1268850,399362,1
1268850,1268849,1
1284188,1284189,1
1284189,1284188,1
1288082,363763,1
1288343,1288344,1
1288344,1288343,1
1297951,9228,1
308615,20,1
308615,20,1
308615,838579,1
20,308615,1
20,838579,1
20,308615,1
20,838579,1
838579,308615,1
838579,20,1
838579,20,1
101581,1300550,1
101581,1294356,1
101581,1300551,1
101581,1198726,1
1300550,101581,1
1300550,1294356,1
1300550,1198726,1
1294356,101581,1
1294356,1300550,1
1294356,1300551,1
1294356,1198726,1
1300551,101581,1
1300551,1294356,1
1300551,1198726,1
1198726,101581,1
1198726,1300550,1
1198726,1294356,1
1198726,1300551,1
43937,6869,1
6869,43937,1
1042109,18095,1
1042109,43736,1
18095,1042109,1
43736,1042109,1
82980,1933,1
1933,82980,1
24000,78587,1
78587,24000,1
1334240,247905,1
247905,1334240,1
7922,39861,1
7922,539131,1
7922,1069675,1
39861,7922,1
39861,539131,1
539131,7922,1
539131,39861,1
539131,1069675,1
1069675,7922,1
1069675,539131,1
68053,720274,1
